usernameTweet,ID,text,url,nbr_retweet,nbr_favorite,nbr_reply,datetime,has_media,medias,is_reply,is_retweet,user_id
IDAdvance,-1785212927,"Read the virtual special issue of Infection, Disease and Health on Vector-Borne Disease. All articles are free to access for a limited time  ",/IDAdvance/status/1105622020128231425,4,1,0,2019-03-12 17:10:05,false,false,false,false,360512052
avoiceforchoice,705990657,But @US_FDA  advisory panel recommends the agency license the #vaccine  only for people ages 9 to less than 17 - Even though the #dengue  #vaccine  killed about 30 #children  in the #Philippines . #FDAapproved  #Pharmaceuticals  #Health  #News   ,/avoiceforchoice/status/1105859310972604417,2,1,0,2019-03-13 08:53:00,true,https://t.co/pCxouVPcfp,false,false,-1072045995
icliniq,-329785344,"Mosquitoes prefer...

Ask a Doctor Now »  https:// goo.gl/g2RrVQ   

#icliniq100hrs  #Health  #Dengue  #Malaria  #Chikungunya  #Prevention  #fever  #mosquito  #drunk  #avoidalcohol pic.twitter.com/4dJOQO2hun",/icliniq/status/1105989456035831808,0,0,0,2019-03-13 17:30:09,false,false,false,false,236948191
gtdestinations,-594100224,Countries in #LatinAmerica  & #Caribbean  should prepare for possible #dengue  outbreaks  ,/gtdestinations/status/1106270054574899200,0,1,0,2019-03-14 12:05:09,true,https://t.co/UGSJXF3vBJ,false,false,280628056
WorldDengueDay,-115945467,Assessing the threat of Aedes albopictus mosquitoes in Morocco: an Infectious Thoughts interview  ,/WorldDengueDay/status/1106312674013532165,1,4,0,2019-03-14 14:54:30,false,false,false,false,-124289024
EnviroEdgeNews,1616285696,"@ StanfordWoods  researchers explore the effects of #climatechange  on #disease ; As the globe warms, mosquitoes will roam beyond their current habitats, shifting the burden of diseases like #malaria , #dengue  fever, #chikungunya  and #WestNilevirus ,  ",/EnviroEdgeNews/status/1106564012936957952,0,1,0,2019-03-15 07:33:14,true,https://t.co/kfQxcic6dF,false,false,171828737
ironorehopper,639070208,"# Dengue , #chikungunya  and #zika  virus #coinfection : results of the national #surveillance  during the zika #epidemic  in #Colombia  (Epidemiol Infect., abstract) ",/ironorehopper/status/1106609985289678848,0,0,0,2019-03-15 10:35:54,true,https://t.co/F6ssCn1cjP,false,false,15754217
GermCurves,-1684623359,I'm excited to be writing up this new intervention for dengue mosquitoes! #dengue  #mosquitoes  #publichealth ,/GermCurves/status/1106685819203530753,0,7,0,2019-03-15 15:37:15,false,false,false,false,-959462801
MicrobesInfect,-766210048,"18 infections you can get from #mosquitoes  

including
#Mayaro  #Madariaga  #Barma  #malaria  #elephantiasis  #yellowfever  #westnile  #dengue  #chikungunya  #Zika  #RossRiver 

 http:// outbreaknewstoday.com/18-infections- can-get-mosquitoes-10138/   … pic.twitter.com/KxL6nJFeGW",/MicrobesInfect/status/1107317760135041024,14,13,1,2019-03-17 09:28:21,false,false,false,false,313054802
SonaliShankar12,-707346432,"@ CMOMaharashtra  @mid_day  @MumbaiMirror  Shiv Krupa building, Gaurishankar wadi 1, Pantnagar , Ghatkopar EAST. Road dug up for Concrete and left open. Clean water Pipeline mixed with Sewer water. Thousands of #mosquitoes  #breeding  #Dengue  #chikunguniya  #malaria  hazard. @PMOIndia pic.twitter.com/nqWT79Bot0",/SonaliShankar12/status/1107592616626012160,1,0,0,2019-03-18 03:40:32,false,false,false,false,-1198194687
SonaliShankar12,-149499904,"@ CMOMaharashtra  @mid_day  @MumbaiMirror  Shiv Krupa building, Gaurishankar wadi 1, Pantnagar , Ghatkopar EAST, Mumbai 400075.Road dug up for Concrete and left open. Clean water Pipeline mixed with Sewer water. Thousands of #mosquitoes  #breeding  #Dengue  #malaria  hazard. @fayedsouza ",/SonaliShankar12/status/1107592995140980736,0,0,0,2019-03-18 03:42:02,false,false,false,false,-1198194687
SonaliShankar12,-120074240,"@ CMOMaharashtra  @mid_day  @MumbaiMirror  Shiv Krupa building, Gaurishankar wadi 1, Pantnagar , Ghatkopar EAST, Mumbai 400075. Road dug for Concrete and left open. Clean water Pipeline mixed with Sewer water. Thousands of #mosquitoes  #breeding  #Dengue  #malaria  hazard. @fayedsouza pic.twitter.com/YllXrtYpDC",/SonaliShankar12/status/1107593214213738496,0,1,0,2019-03-18 03:42:55,false,false,false,false,-1198194687
BreakDengue,-2041262080,Assessing the threat of Aedes albopictus mosquitoes in #Morocco : an Infectious Thoughts interview  ,/BreakDengue/status/1107619660701159424,1,3,0,2019-03-18 05:28:00,false,false,false,false,1513673754
Rodney_MA_Cuba,181850112,"6 month ago I faced the most dangerous animal in #Cuba  #mosquitoes . Still post-#dengue  recovering. I just got a Brain MRI at AZ Jan Paljfin   More open-minded (literally) now !  Same as in  , only differece:   only free for those who WORK!
Rights must come after Duty!  pic.twitter.com/vRuNT5qwQc",/Rodney_MA_Cuba/status/1107633733237133312,0,1,0,2019-03-18 06:23:55,false,false,false,false,265146117
SnowF98830017,-1864978432,# health  #economics  #cea  #costeffectiveness  #pollutiion  #climate  #influenza  #fragile  #antimicrobialresistance  #primarycare  #hiv  #dengue   ,/SnowF98830017/status/1107676277136338944,2,7,0,2019-03-18 09:12:58,false,false,false,false,1180016640
JamaicanRabbit3,-879312896,How #Jamaica  plans to fight #Dengue  with Sterilized male #Aedes  #aegypti  #mosquitoes    … ,/JamaicanRabbit3/status/1107897400218271744,0,0,0,2019-03-18 23:51:38,false,false,true,false,-1344843776
UNVietnam,-1915449342,"The project is exciting in that it leverages global and local expertise from across disciplines, continents to harness data & experience to create early-warning systems & analytic tools that can help #Vietnam  #health  systems roll-back #Dengue  impacts @kmalhotra401  @UKinVietnam pic.twitter.com/3x3jbRKTPd",/UNVietnam/status/1107999640878616578,6,9,0,2019-03-19 06:37:54,false,false,false,false,-2077408432
Niteroi_Noticia,68632576,"Quase que o #mosquitoes  da #dengue  pica o rapaz, sorte que o #PM  viu   @SGOurgente  @ComunidadesRJ  @Informacoes_RJ pic.twitter.com/kZhHtYDQAj",/Niteroi_Noticia/status/1108058509684457472,29,187,18,2019-03-19 10:31:50,false,false,false,false,281179513
BreakDengue,-19607552,The World Mosquito Program takes its fight against #dengue  to the city of Medellin in Colombia.   ,/BreakDengue/status/1108321786796494848,0,1,0,2019-03-20 03:58:00,true,https://t.co/FsxtrxSPs7,false,false,1513673754
ATCC_LGC,-1206435840,"# Dengue , #Chikungunya  and #Zika  present notable challenges for global #health . In our white paper we describe the challenges associated with the accurate detection of these co-circulating vector-borne #viruses   ",/ATCC_LGC/status/1108374897175248896,1,2,0,2019-03-20 07:29:02,false,false,false,false,1553457152
MENTOR_Hq,-1139355647,"""As flood waters recede, #malaria -transmitting #Anopheles  #mosquitoes  begin laying their eggs in the remaining open surface water; Simultaneously, #Aedes  mosquitoes responsible for transmitting #dengue  fever will breed rapidly in waste water containers""  ",/MENTOR_Hq/status/1108440382608691201,0,1,0,2019-03-20 11:49:15,true,false,false,false,693534720
gtdestinations,-48771071,Countries in #LatinAmerica  & #Caribbean  should prepare for possible #dengue  outbreaks  ,/gtdestinations/status/1108495960576086017,0,1,0,2019-03-20 15:30:06,true,https://t.co/2og1Q0UD4N,false,false,280628056
MENTOR_Hq,1381421058,"""As the flood waters recede, the #malaria -transmitting #Anopheles  #mosquitoes  will begin laying their eggs - simultaneously, the #Aedes  mosquitoes responsible for transmitting #dengue  will breed rapidly in waste water containers.."" #CycloneIdai  #idai ",/MENTOR_Hq/status/1108715228676673538,4,3,0,2019-03-21 06:01:24,true,https://t.co/xnjSjbAldm,false,false,693534720
HHLGroupLimited,1494708225,"Climate change to expose half of world’s population to disease-spreading mosquitoes by 2050, study finds #mosquitoes   #aedesaegypti   #disease  #yellowfever  #denguefever  #dengue  #zika  #vitalprotection   #hhltechnology ",/HHLGroupLimited/status/1109062601449893889,0,0,0,2019-03-22 05:01:44,true,https://t.co/2YA8VuWRyS,false,false,-1265176576
SIP_sipified,743768064,"The public was urged by the Department of Health to enhance the implementation of the 4S Strategy to get rid of dengue-causing mosquitoes.

(Read:  https:// sipified.com/dengue-4s-stra tegy-doh/   … ) #dengue  #health  #mosquito 
—
FOLLOW US FOR THE STORIES THAT BLEND WITH YOUR CUP OF COFFEE!   #GetSipified",/SIP_sipified/status/1109184195518070784,0,0,0,2019-03-22 13:04:54,false,false,false,false,-1424662528
davidbruceconn,303525889,Great work! My lab is now doing long-term research on breeding sites of #invasive  #mosquitoes  on some of the same #Caribbean  islands and several others. We have found #Aedes  #aegypti  on St. Kitts and Puerto Rico the past months. #dengue  #Zika  #YellowFever  #Chikungunya  #Vectors ,/davidbruceconn/status/1109779443185315841,0,6,0,2019-03-24 04:30:12,false,false,false,false,113174491
Ekansh10399532,-698888187,"# Health  #fitness  #dengue  #fever 
Be fit in #IPL2019  season",/Ekansh10399532/status/1109799276341874693,0,0,0,2019-03-24 05:49:01,false,false,false,false,-690581504
MicrobesInfect,-1588293630,"Researchers identified a new mobile DNA element in #Wolbachia , which may contribute to improved control strategies for mosquito vectors of disease such as #dengue  and #WestNile .

 https://www. sciencedaily.com/releases/2019/ 03/190320141045.htm?utm_source=feedburner&utm_medium=email&utm_campaign=Feed:+sciencedaily/plants_animals/insects_and_butterflies+(Insects+News+--+ScienceDaily   …  #mosquitoes   pic.twitter.com/JyHKc5dTJX",/MicrobesInfect/status/1109837655280226306,30,29,3,2019-03-24 08:21:31,false,false,false,false,313054802
Durgesh98706823,-590036991,"2,798 #dengue  cases & 4 deaths were recorded by the South Delhi Municipal Corporation @OfficialSdmc  last year, which tabulates data on vector-borne diseases in the city #mosquito  @TrickCapital  #health  #fitness  

 https://www. capitaltrick.com/5-dengue-cases -reported-in-delhi-3-in-march/   …",/Durgesh98706823/status/1110159976394178561,0,0,0,2019-03-25 05:42:18,false,false,false,false,-770387967
orujul,244805632,"For all the medical professionals and medical students.
N.B: FREE ENTRANCE FOR ALL UNDERGRADUATES.
#Tanzania  #HealthForAll  #dengue  #health   pic.twitter.com/YdGlqZTZ78",/orujul/status/1110210026482921472,1,5,0,2019-03-25 09:01:11,false,false,false,false,1923686736
BreakDengue,-1101578240,"""If you're returning home from South East Asia or the Pacific Islands, you might be giving a free ride to disease-carrying #mosquitoes  and their eggs."" (Podcast feat Dr Tom Schmidt)  ",/BreakDengue/status/1110451067291123712,1,2,0,2019-03-26 00:59:00,false,false,false,false,1513673754
BreakDengue,1985441792,"""Understanding the behavior of Aedes aegypti #mosquitoes  is important for predicting and preventing outbreaks of viral illnesses...""  ",/BreakDengue/status/1110495862592073728,7,12,0,2019-03-26 03:57:00,true,https://t.co/LUqgZN8mLZ,false,false,1513673754
Laurie_Garrett,651681792,"Brazil is really overwhelmed by Aedes aegypti #mosquitoes  -- with HUGE surge in #dengue  -- human cases soared 264% in the 1st three mos of this year, compared to same time 2018. And deaths? Up 67%. Very serious ^ mozzie diseases, in the #Amazon .
 http:// portalms.saude.gov.br/noticias/agenc ia-saude/45314-cresce-em-264-o-numero-de-casos-de-dengue-no-pais   …",/Laurie_Garrett/status/1110609806740676608,67,57,7,2019-03-26 11:29:46,false,false,false,false,299273962
IDAdvance,-2629632,"Read the virtual special issue of Infection, Disease and Health on Vector-Borne Disease. All articles are free to access for a limited time  ",/IDAdvance/status/1110696706159665152,0,2,0,2019-03-26 17:15:05,false,false,false,false,360512052
ProductJT,-1919451135,"British-funded #dengue  forecasting system in #Vietnam  aims to curb mosquito-borne virus' | via @telegraph  

 https://www. telegraph.co.uk/news/2019/03/1 9/british-funded-dengue-forecasting-system-vietnam-aims-curb-mosquito/   … 

#globalhealth  #mosquitoes",/ProductJT/status/1110737295978758145,1,1,0,2019-03-26 19:56:22,true,https://t.co/O9s8tptRDR,false,false,-925466624
MEDICALhub69,-2024361984,"# medicalhub  #medical  #health  #tetanus  #dengue  #influenza  #rabies  #disease  #symptom 
 https:// youtu.be/mCDeSCDiBUw   pic.twitter.com/iv3PK7sL8p",/MEDICALhub69/status/1110746710442160128,0,0,0,2019-03-26 20:33:47,false,false,false,false,1595269120
Faisalnaifaru,1377210368,"Mosquitoes has finally beaten babies in mothers tummy; 3 cases of neonatal #chikungunya . These are even more devastating than #dengue  as symptoms lasts longer and no specific treatment. If #Maldives  need any project in health, it must be controlling the #mosquitoes .",/Faisalnaifaru/status/1111143405613125632,190,225,12,2019-03-27 22:50:06,false,false,false,false,584552448
lucytusting,1490464768,Inproving housing and urban planning a major opportunity for #health  #malaria  #dengue  #vector -borne diseases in #Africa  but health and building experts must work together @100ResCities  @UNHABITAT  @WHO   @BovaNetwork  @Habitat_org ,/lucytusting/status/1111232706686398464,6,15,1,2019-03-28 04:44:57,false,false,false,false,-300548096
EnviroEdgeNews,-65626111,"Study: The range of mosquito-borne #diseases  could expand dramatically around the globe in response to #climatechange , via @PLOSNTDs   ",/EnviroEdgeNews/status/1111334959711690753,0,0,0,2019-03-28 11:31:16,true,https://t.co/vrjnjjUfNC,false,false,171828737
Siliconeer,-883654655,"Scientists discover how #mosquitoes  detect human sweat
 https:// siliconeer.com/current/scient ists-discover-how-mosquitoes-detect-human-sweat/   … 
##dengue ,#Aedes ,#aegypti ,#deadly ,#illnesses ,#known ,#like ,#mosquitoes ,#spreading ,#Zika pic.twitter.com/kTwRADfe55",/Siliconeer/status/1111342530921005057,0,0,0,2019-03-28 12:01:21,false,false,false,false,75280133
ScienceBriefss,676806664,Climate change could expose a billion new people to Dengue fever #climatechange  #mosquitoes  #Dengue   ,/ScienceBriefss/status/1111624952350982152,0,0,0,2019-03-29 06:43:36,false,false,false,false,773251073
MicrobesInfect,1951727616,"# mosquitoes  carrying #Zika , #Dengue  could threaten 1 billion more people due to climate change.

Europe, the US & Canada in particular will see increased exposure.

 https://www. businessinsider.com/mosquitos-carr ying-zika-dengue-threaten-1-billion-more-people-2019-3   …  #mosquito pic.twitter.com/GnIFvC5rNY",/MicrobesInfect/status/1111697182090919936,9,8,0,2019-03-29 11:30:37,false,false,false,false,313054802
PeninsulaQatar,160870400,"The study found that with the rise in temperature, #dengue  is expected to have a year-round transmission in the tropics and seasonal risks almost everywhere else. #Zika  #Health  #Mosquito  #GlobalWarming ",/PeninsulaQatar/status/1111957493972905984,0,1,0,2019-03-30 04:45:00,true,https://t.co/qtr598MtO2,false,false,60017224
Mosquitomagnet0,-396935168,"THE MOST EFFECTIVE MOSQUITO KILLER MOW IN INDIA!

To know more, Call:18001208486

#mosquito  #disease  #awarenes .s #sick  #health  #facts  #DIDYOUKNOW  #healthylifestyle  #narahindia  #mosquitomagnetindia  
#narahflycatcher  #mosquitobites  #buynow  #STOPFUMIGATION  #stopthebite  #dengue   pic.twitter.com/JCK3XpyPTY",/Mosquitomagnet0/status/1112256444613738496,0,2,0,2019-03-31 00:32:55,false,false,false,false,-157958144
narah_india,-455700478,"THE MOST EFFECTIVE MOSQUITO KILLER MOW IN INDIA!

To know more, Call:18001208486

#mosquito  #disease  #awarenes .s #sick  #health  #facts  #DIDYOUKNOW  #healthylifestyle  #narahindia  #mosquitomagnetindia  
#narahflycatcher  #mosquitobites  #buynow  #STOPFUMIGATION  #stopthebite  #dengue   pic.twitter.com/xCoInP7HT0",/narah_india/status/1112256478914711554,0,1,0,2019-03-31 00:33:03,false,false,false,false,-489361408
iiirdi,-1579888640,@ IndiGo6E  @republic  #Airlines  with different #experience  #mosquitoes  #dengue  fever #malaria  #flightattendant  #aircraft pic.twitter.com/gJIQrALaxP,/iiirdi/status/1112288565491191808,0,0,0,2019-03-31 02:40:33,false,false,false,false,87385342
howarthsg,-1688743933,Geneticists close in on how #mosquitoes  sniff out human sweat  ,/howarthsg/status/1112296931978629123,0,0,0,2019-03-31 03:13:48,true,https://t.co/oW5pQVvr6N,false,false,526741123
HariMirchein,131584003,"My very own #DENGUE  DEFENSE KIT! 

Who all thought #mosquitoes  are only for winter season!They are here all year round! PREPARE!

You can also order this kit online from @darazpk  using my promo code ""Mortein17"" and avail an amazing 17% discount along with free delivery! 
#Mortein pic.twitter.com/v92cpSwbHi",/HariMirchein/status/1112346510606454787,0,10,0,2019-03-31 06:30:49,false,false,false,false,124760991
